,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
210,6,9,0,11,4,3,0.73,1.1348,1.4596894356096568,3.25,3.0,1.3033,2.16,3,1.0,0.5575447570332481,1.246133174537737,7.0,4.79554063298154,1,0.7949162772235462,1.0,0.09999999999999999,0.9,8.811111111111112,2.788888888888889,4.055555555555555,15.799999999999999,0.9090913425393442,0.4674,0.4075,0.3571,0.5575447570332481,0.31003313331195703,0.9055,0.9925457177873114,1.0795914355746228,1,11,Burnley,3.1,3.0,2.5,,,,3.0,3.1,2.55,39.0,19.0,-0.25,1.5,2.6,3.02,1.73,2.18,3.03,2.59,1.54,2.75,3.16,1.78,2.25,3.2,2.71,36.0,-1.0,0.3794,0.3339,0.2963,0.3160337746018659,31/03/18,E0,0,2,1,A,-1.4596894356096568,,,,-1,-1.25,1,12,0.3782,0,8,3,1,0,A,1,-1.0,0.3978,0.0,-0.25,-1.0,1.1462,-1.0,0,0.0,0.44245524296675187,1.4378330508603976,0.0,5.017732070437548,-10,0.7569680021519664,1.0999999999999999,-0.5222222222222223,1.6222222222222225,11.277777777777779,3.3111111111111113,3.888888888888889,12.455555555555556,1.1630306603724954,0.1533,0.2586,0.3466,0.44245524296675187,0.3739330920861772,0.38960000000000006,0.7242338844340452,1.0588677688680905,0.25,0,7,West Brom,2.8,3.2,2.6,3.0,2.9,2.55,1.167741935483871,10.912903225806451,3.761290322580645,1.538709677419355,13.641935483870968,4.629032258064516,0.1418,0.2472,0.3607,1.6,0.3658536585365854,3.13,3.16,3.1,2.62,3.07,2.67,L Probert,-1,,,,,,,0.8582,0.7528,0.6393,-1.0,0.6341463414634148,3.13,3.0,2.63,2.9,3.0,2.62,32,0.30794011724222264,0.15363508999999997,0.208965105,0.266725985,18,-0.5158999999999999,1.4194322,1.248074,-0.17135811,-0.07864189147949219,1.1004639449120397,0.9057478000393501,-0.19471614487268962,-0.05528385512731038,1.2044117,0.92224765,-0.2821641,0.03216409683227539,-0.03392054992484239,0.321624943745695,0.31143903715394905,0.3669360191003561,0.19231628,0.57255787,0.23512585,0.44047165,0.27155307,0.28797534,0.2974173795306243,0.3538185804867766,0.3504972367551322,0.3475111742938916,0.3851833243601288,0.2673055212141946,0.32880262230849294
211,9,16,0,9,0,3,-1.0,0.4434,0.35894986347030877,-2.75,-3.0,1.3735,-1.0,0,0.0,0.43256997455470736,1.386861675945252,2.0,5.571808777593905,-10,0.9479977059245095,1.0634920634920635,-0.753968253968254,1.8174603174603174,10.571428571428571,3.5873015873015874,4.96031746031746,14.142857142857144,1.0872026523600906,0.334,0.325,0.3146,0.43256997455470736,0.36198311157578233,1.3735,1.2516018474614412,1.1297036949228825,0,5,Southampton,2.6,3.25,2.7,,,,2.6,3.2,2.85,39.0,18.0,0.25,1.69,2.18,2.62,2.23,1.7,3.19,2.85,1.76,2.25,2.8,2.29,1.73,3.3,2.99,37.0,-1.0,0.2446,0.2564,0.2702,0.30091234121790494,31/03/18,E0,0,0,3,H,0.27438544753553973,,,,3,3.25,5,9,0.3782,0,13,5,0,3,H,0,0.7,0.0,0.6333353110058485,-3.25,-3.0,1.6362,1.9100000000000001,3,1.0,0.5674300254452926,1.312225982836843,3.0,4.736827313852862,1,0.8018831153236398,1.2063492063492063,-0.24603174603174602,1.4523809523809526,11.293650793650793,3.634920634920635,3.4523809523809526,10.587301587301587,1.0181605558531226,0.4214,0.4186,0.4151,0.5674300254452926,0.3371045472063127,1.5710000000000002,1.4554757508590657,1.3399515017181312,-0.25,1,19,West Ham,2.65,3.3,2.65,2.55,3.1,2.8,1.1704180064308682,10.913183279742766,3.7620578778135054,1.5369774919614148,13.62379421221865,4.62379421221865,0.5643,0.5081,0.4484,1.1800000000000002,0.4366925064599483,2.66,2.71,3.26,2.91,3.25,2.97,J Moss,3,,,,,,,0.4357,0.4919,0.5516,-1.0,0.5633074935400517,2.63,3.25,2.9,2.6,3.1,2.88,32,0.28523107720031643,0.22316698,0.2218254799999999,0.22057204999999996,18,0.19750000000000023,1.1439564,1.4579165,0.31396008,-0.06396007537841797,1.1000289816343087,0.9049258173878203,-0.19510316424648844,0.44510316424648844,1.1568351,1.0077504,-0.14908469,0.3990846872329712,0.2600759253670139,0.3255954131517882,0.29545860214408265,0.3789459847041293,0.29444554,0.3554148,0.35013968,0.43004626,0.27386922,0.29608452,0.24586023149030356,0.2545082999212145,0.20625665510615399,0.386377307528533,0.30824754212755634,0.30537516027801814,0.23489339558174924
212,5,13,0,8,2,2,-1.0,0.0775,0.6129705341320754,-1.25,-1.0,1.3539,-1.0,0,0.0,0.4805194805194806,0.42961450405296703,2.0,3.2627995778489813,-10,0.834298821301466,0.7000000000000001,-1.4333333333333333,2.1333333333333333,9.755555555555555,3.488888888888889,7.022222222222222,16.211111111111112,1.3615976682564919,0.0881,0.0909,0.0925,0.4805194805194806,0.0891652744260875,0.7541000000000001,0.8871854652187834,1.0202709304375668,0,14,Stoke,10.0,5.5,1.28,,,,9.75,5.5,1.3,39.0,19.0,-1.5,2.62,1.48,9.57,2.0,1.85,5.64,1.31,2.75,1.57,11.0,2.06,1.9,6.15,1.35,32.0,-1.0,0.1541,0.146,0.1415,0.16211868077470454,01/04/18,E0,0,0,3,H,-0.0908336659003034,,,,3,1.5,6,9,0.3782,0,24,11,0,0,D,1,0.8500000000000001,0.5998,0.522136868231772,2.0,3.0,2.2525,0.31000000000000005,3,1.0,0.5194805194805195,2.4082668151723285,3.0,5.74561993708578,1,1.4591841017488076,2.6777777777777776,1.3666666666666665,1.3111111111111111,16.18888888888889,7.144444444444445,4.077777777777778,10.455555555555556,1.0482070908488774,0.7578,0.7631,0.766,0.5194805194805195,0.748716044799208,2.5532,2.8081083710089674,3.0630167420179353,1.5,1,0,Arsenal,8.0,5.3,1.35,10.0,5.25,1.3,1.1666666666666667,10.907051282051283,3.75,1.5416666666666667,13.62179487179487,4.625,0.642,0.7138,0.7738,0.48,0.6390243902439025,10.47,11.0,6.05,1.31,6.1,1.31,C Pawson,3,,,,,,,0.358,0.2862,0.2262,-1.0,0.36097560975609755,11.0,6.0,1.3,10.0,5.5,1.3,32,0.03554703615241658,0.03321122499999999,0.03219221,0.03165612499999999,18,1.7990999999999997,2.5147345,0.8012576,-1.7134769,0.21347689628601074,1.112344621547728,0.8995709399111501,-0.21277368163657784,-1.2872263183634223,2.2155674,0.75385845,-1.4617089,-0.038291096687316895,-0.3706801729215761,0.0742445233215662,0.12946794259617606,0.7962875340822576,0.10309931,0.11103216,0.7858686,0.7693338,0.18843634,0.04222987,0.02350550900676698,0.02824085979306412,0.027495133778144276,0.7838299663346091,0.1429788149994939,0.07319123356705812,0.026043218972347692
213,5,11,0,12,7,1,0.8400000000000001,1.0743,1.3371752175536256,2.0,3.0,2.3408,2.4,3,1.0,0.522077922077922,1.1503781374447408,12.0,8.974141789700614,1,1.422732346726607,1.9666666666666668,1.0333333333333334,0.9333333333333332,14.022222222222224,5.166666666666667,3.111111111111111,9.188888888888888,0.6543920323339619,0.3446,0.3145,0.2849,0.522077922077922,0.28822476343575315,1.2899000000000003,1.2061813364851413,1.1224626729702822,1,17,Tottenham,3.1,3.29,2.29,,,,3.2,3.25,2.35,39.0,20.0,-0.25,1.8,2.01,3.12,1.84,2.01,3.29,2.36,1.86,2.09,3.26,1.88,2.08,3.41,2.5,37.0,-1.0,0.2582,0.2586,0.2578,0.2857038471374812,01/04/18,E0,0,3,1,A,-0.43430331313098314,,,,-2,-2.25,5,4,0.3782,0,14,4,1,1,D,0,-1.0,1.0509,0.9028719044226424,-0.5,1.0,2.1004,-1.0,0,0.0,0.4779220779220779,1.5639180154177779,6.0,6.6454609680614745,-10,1.4764750456987275,1.8222222222222222,1.111111111111111,0.7111111111111111,19.944444444444443,7.855555555555555,2.1666666666666665,8.966666666666667,0.6784090861704676,0.3973,0.4269,0.4574,0.4779220779220779,0.4260713894267656,1.4043,1.449175010909045,1.4940500218180899,0.25,0,2,Chelsea,3.1,3.4,2.3,3.0,3.25,2.35,1.1629392971246006,10.89776357827476,3.7444089456869007,1.5463258785942493,13.654952076677317,4.645367412140575,0.505,0.4954,0.4857,1.0099999999999998,0.47244094488188976,3.18,3.4,3.43,2.3,3.4,2.43,A Marriner,-2,,,,,,,0.495,0.5046,0.5143,-1.0,0.5275590551181102,3.13,3.4,2.4,3.1,3.2,2.3,32,0.344080408137072,0.29376377,0.32607693,0.36036289999999993,18,0.11439999999999984,1.848194,1.1535798,-0.6946142,0.4446141719818115,1.1034967338404154,0.9061272876737698,-0.19736944616664553,-0.052630553833354465,1.3570201,0.9750329,-0.3819872,0.13198721408843994,0.17465694407896568,0.26922022624861797,0.31307370136758395,0.41770607238379787,0.24921662,0.3092576,0.44152582,0.46957478,0.2636159,0.26680937,0.35425872031520966,0.3793103906072237,0.3790345273239888,0.442935556191099,0.2953157347791086,0.2617487388321148,0.37060343777874816
214,3,9,0,13,6,2,0.39,0.456,1.022094130582039,0.25,-1.0,1.4287,-1.0,1,0.75,0.5412371134020618,1.3434644283490151,3.0,2.9351504037026688,1,0.9353582649468851,0.9444444444444443,-0.7083333333333334,1.6527777777777777,11.277777777777779,3.4583333333333335,5.388888888888889,13.291666666666666,1.06771909616451,0.263,0.2847,0.3047,0.5412371134020618,0.355445745617004,1.0607000000000002,1.2074794402897573,1.3542588805795142,0,3,Crystal Palace,3.0,3.39,2.5,,,,2.9,3.4,2.45,42.0,20.0,-0.25,1.98,1.83,2.93,1.78,2.1,3.39,2.45,2.06,1.89,3.15,1.82,2.18,3.51,2.53,41.0,2.54,0.2561,0.2457,0.2366,0.2771271914980031,07/04/18,E0,1,2,2,D,0.09272918577501565,,,,0,-0.25,11,8,0.3782,0,20,5,0,0,D,2,-0.5,0.368,1.1148233163570547,0.25,0.0,1.6078,-1.0,1,0.25,0.45876288659793807,1.3794083801529817,5.0,4.485015631300811,-10,1.0369590587511048,1.5694444444444444,-0.06944444444444445,1.638888888888889,14.541666666666666,4.75,4.444444444444444,12.916666666666666,1.2387603266438467,0.481,0.4695,0.4587,0.45876288659793807,0.3674270628849929,1.5299999999999998,1.620068120461983,1.7101362409239662,0.25,0,10,Bournemouth,2.95,3.3,2.4,2.87,3.4,2.4,1.1687898089171975,10.901273885350319,3.754777070063694,1.5445859872611465,13.656050955414011,4.643312101910828,0.4792,0.5371,0.5911,0.8300000000000001,0.5196850393700787,3.04,2.76,3.54,2.67,3.47,2.48,J Moss,0,,,,,,,0.5208,0.4629,0.4089,-1.0,0.48031496062992135,2.9,3.5,2.5,3.0,3.25,2.5,32,0.13067216230876022,0.150238705,0.15077064499999998,0.15162388999999998,18,0.4692999999999996,1.1929865,1.3119252,0.118938684,-0.368938684463501,1.0993346860734334,0.9051188740858931,-0.19421581198754034,-0.05578418801245966,1.1693748,1.1324532,-0.03692162,-0.21307837963104248,-0.21260041736900104,0.3095392876185152,0.30100767251073224,0.38945303987075264,0.36569554,0.22394222,0.41036224,0.3999294,0.2825074,0.3175632,0.12374412042197394,0.15106519808282037,0.13039495908434562,0.39991489592727475,0.2691524275018735,0.33093267657085174,0.13472418020343546
215,3,7,0,14,5,0,1.02,0.2783,0.2574921145552313,-0.25,-1.0,1.1976,-1.0,1,1.0,0.4780361757105944,0.802387428558843,1.0,3.8836140738807092,1,0.6433643878840951,0.5277777777777778,-1.375,1.9027777777777777,7.625,2.6944444444444446,4.930555555555556,13.041666666666666,1.0633898583853991,0.1805,0.2091,0.2353,0.4780361757105944,0.17927738440022462,0.6504,0.791399681566876,0.9323993631337519,0,16,Huddersfield,5.0,3.5,1.85,,,,4.75,3.4,1.85,42.0,19.0,-0.5,1.58,2.4,4.76,2.02,1.85,3.4,1.86,1.62,2.52,5.2,2.07,1.89,3.6,1.92,39.0,2.7,0.2838,0.272,0.2616,0.2645552753581693,07/04/18,E0,1,1,1,D,0.896410502819952,,,,0,-0.5,5,13,0.3782,1,13,4,1,1,D,1,-1.0,0.5472,1.1539026173751834,-2.25,-2.0,1.2442,-1.0,1,0.0,0.5219638242894057,1.9330572960829873,6.0,5.199745550147359,-10,0.9094956971814757,1.486111111111111,-0.08333333333333333,1.5694444444444444,12.708333333333334,3.9722222222222228,4.763888888888889,12.430555555555555,1.2371693100135963,0.5357,0.5189,0.5031,0.5219638242894057,0.556167340241606,1.3441,1.419671142548899,1.4952422850977982,0.5,0,1,Brighton,4.3,3.6,1.83,4.6,3.25,1.83,1.1714285714285715,10.907936507936506,3.7619047619047614,1.546031746031746,13.676190476190476,4.644444444444445,0.3218,0.3803,0.4375,-1.0,0.39698492462311563,4.95,5.46,3.7,1.76,3.48,1.88,A Taylor,0,,,,,,,0.6782,0.6197,0.5625,0.5800000000000001,0.6030150753768844,5.2,3.4,1.85,5.0,3.3,1.85,32,0.17073124545440413,0.15977736999999997,0.15649001,0.15423784999999998,18,0.6937000000000001,1.6738157,0.8976664,-0.77614933,0.27614933252334595,1.102340946868663,0.9014320334584751,-0.2009089134101878,-0.2990910865898122,1.4253824,0.7155121,-0.7098703,0.20987027883529663,0.06230950825627679,0.19266330001921472,0.2709573294492174,0.5363793705315678,0.19248134,0.2415435,0.5659752,0.5308749,0.25821254,0.21091254,0.16241098815306745,0.17868848459102837,0.16315613698082965,0.5444098225703269,0.2569044558793839,0.19868572651734293,0.16792903542950693
216,2,7,0,10,3,0,-1.0,0.8363,1.0191578906997147,-0.25,1.0,2.7565,-1.0,1,0.0,0.44245524296675187,1.6439937828436086,9.0,8.830820113477161,-10,1.5151375667775924,2.0972222222222223,0.7777777777777778,1.3194444444444444,16.055555555555557,5.180555555555556,3.1805555555555554,7.652777777777778,0.6803859948043645,0.6453,0.6529,0.6609,0.44245524296675187,0.45163200355266075,2.4268,2.2591867927116764,2.091573585423353,0,13,Liverpool,1.9,3.75,4.2,,,,1.9,3.6,4.1,41.0,18.0,0.75,1.97,1.84,1.92,2.18,1.73,3.65,4.06,2.05,1.94,1.99,2.25,1.77,3.76,4.33,40.0,2.39,0.1853,0.1912,0.1987,0.2890977721856265,07/04/18,E0,1,0,0,D,0.2775180152291157,,,,0,0.75,3,12,0.3782,0,6,1,0,0,D,0,0.73,0.3297,1.2966759059288304,-0.5,-2.0,1.6354,-1.0,1,1.0,0.5575447570332481,1.0669084449707646,6.0,4.6272163865820435,1,0.8021650308485073,1.5833333333333333,0.2638888888888889,1.3194444444444444,10.208333333333334,3.2916666666666665,4.291666666666667,13.680555555555555,1.1789800075925396,0.1694,0.1559,0.1405,0.5575447570332481,0.2592702242617127,1.1772999999999998,1.0100764937111297,0.8428529874222596,-0.75,0,4,Everton,1.9,3.5,4.1,1.87,3.5,4.0,1.1708860759493671,10.917721518987342,3.7658227848101267,1.5443037974683544,13.674050632911394,4.6424050632911396,0.698,0.6344,0.562,-1.0,0.5170603674540682,1.94,2.17,3.39,3.78,3.71,4.25,M Oliver,0,,,,,,,0.302,0.3656,0.438,0.97,0.48293963254593175,1.93,3.7,4.3,1.91,3.6,4.2,32,0.13559625791085472,0.22255422499999997,0.22529160999999995,0.22819844500000006,18,-1.2495000000000003,1.0442829,1.766439,0.72215605,0.027843952178955078,1.0996466667095057,0.9119669326201713,-0.18767973408933447,0.9376797340893345,0.89605486,1.448601,0.55254614,0.19745385646820068,0.3876591809121634,0.46351093062126325,0.27706768712512436,0.25942138225361266,0.43662655,0.26300812,0.30036533,0.21519607,0.3047481,0.48005578,0.14107091818788217,0.14043103899531673,0.13838147912338394,0.25832759469921246,0.2816079643074399,0.4600644211251328,0.13919621802480106
217,5,14,0,8,4,3,0.9299999999999999,0.6496,1.510110410989582,0.25,1.0,1.3958,3.8899999999999997,3,1.0,0.5012919896640827,0.8740664574088105,7.0,4.635422647945901,1,1.1032119299939414,1.111111111111111,-0.5555555555555555,1.6666666666666667,11.777777777777779,4.622222222222223,5.166666666666667,15.644444444444446,1.11884382008628,0.1851,0.2309,0.2772,0.5012919896640827,0.20020204206804487,0.8211999999999999,0.9984171751438955,1.175634350287791,1,9,Newcastle,4.2,3.6,1.95,,,,4.1,3.4,1.95,42.0,19.0,-0.5,1.78,2.04,4.13,1.93,1.94,3.45,1.95,1.84,2.11,4.4,1.99,1.97,3.63,2.03,39.0,-1.0,0.2443,0.2469,0.2464,0.27346033120467583,07/04/18,E0,0,2,1,A,-0.3129231892999851,,,,-1,-1.5,7,7,0.3782,0,8,1,1,0,A,1,-1.0,0.5746,1.197187221689597,2.25,2.0,1.9228,-1.0,0,0.0,0.4987080103359174,1.8524732113865134,8.0,6.682329927235237,-10,0.9397520792190307,1.488888888888889,0.45555555555555555,1.0333333333333334,12.6,4.344444444444444,3.244444444444444,10.722222222222221,0.9130001640663334,0.5706,0.5222,0.4764,0.4987080103359174,0.5263376267272792,1.6514000000000002,1.6350070559128598,1.6186141118257193,0.5,0,12,Leicester,3.8,3.4,2.0,4.0,3.3,1.91,1.167192429022082,10.914826498422713,3.7634069400630916,1.5394321766561514,13.649842271293375,4.630914826498422,0.4491,0.4899,0.5292,1.04,0.4659685863874345,4.32,4.89,3.58,1.86,3.54,1.97,S Attwell,-1,,,,,,,0.5509,0.5101,0.4708,-1.0,0.5340314136125655,4.4,3.6,1.93,4.33,3.4,1.95,32,0.45835403541051506,0.494823185,0.432103825,0.3746984,18,0.8302000000000003,1.8555301,1.0210853,-0.8344449,0.33444488048553467,1.1032372276648401,0.9024475347115283,-0.20078969295331184,-0.29921030704668816,1.5394512,0.857902,-0.68154925,0.18154925107955933,0.0722612748394686,0.20592182544182103,0.24912465992016133,0.5449535146380177,0.18921533,0.27174696,0.5390377,0.49841273,0.26149532,0.24009202,0.46376724021298893,0.4739667121322353,0.412937746324904,0.5274679824718075,0.2607889817239262,0.21174306063953494,0.4497857570679767
218,4,9,0,5,4,3,1.0099999999999998,1.1461,1.6013197406231454,0.25,2.0,2.3254,3.66,3,1.0,0.48062015503875977,0.8937853107344631,12.0,7.493818814305169,1,1.2738022946453458,1.5555555555555556,0.45555555555555555,1.0999999999999999,13.244444444444445,4.877777777777777,3.977777777777778,13.533333333333333,0.874024832130863,0.1564,0.1331,0.109,0.48062015503875977,0.21016949152542372,1.1139000000000001,0.9343343615210782,0.7547687230421563,1,8,Man United,4.2,3.79,1.89,,,,4.25,3.6,1.85,39.0,19.0,-0.5,1.98,1.84,4.17,2.01,1.86,3.69,1.88,2.05,1.9,4.5,2.07,1.91,3.95,1.95,40.0,-1.0,0.1818,0.1804,0.1781,0.26327683615819203,07/04/18,E0,0,3,2,A,-0.26109080563610454,,,,-1,-1.5,8,17,0.3782,0,20,6,0,2,H,6,-1.0,1.2115,1.3402289349870409,0.5,2.0,3.2099,-1.0,0,0.0,0.5193798449612403,1.8429378531073441,12.0,8.953694168762318,-10,1.6828440762617316,3.3222222222222224,2.711111111111111,0.611111111111111,17.900000000000002,8.011111111111111,1.9555555555555557,5.266666666666667,0.5065193586339626,0.6618,0.6865,0.7128,0.5193798449612403,0.5265536723163841,2.4420000000000006,2.351887473277847,2.2617749465556938,0.5,0,18,Man City,3.95,3.45,1.95,4.2,3.5,1.85,1.169811320754717,10.905660377358492,3.7641509433962264,1.5377358490566035,13.632075471698114,4.619496855345912,0.6894,0.6378,0.5805,0.8400000000000001,0.518324607329843,4.37,4.66,3.72,1.86,3.85,1.88,M Atkinson,-1,,,,,,,0.3106,0.3622,0.4195,-1.0,0.48167539267015713,4.5,3.75,1.87,4.33,3.6,1.85,32,0.4505455009735386,0.5748201000000001,0.61139893,0.650893325,18,1.3281000000000005,2.271761,1.0212536,-1.2505074,0.7505073547363281,1.1074553675780785,0.9027348622859851,-0.2047205052920934,-0.2952794947079066,1.744579,0.8579865,-0.88659245,0.38659244775772095,0.2806067692620475,0.15250656064172602,0.14854417140182463,0.6989492679564492,0.12146543,0.09480355,0.783731,0.60109514,0.24765442,0.15125039,0.6033876044660862,0.6930285903425022,0.5408455940834617,0.6945917972236321,0.1636673812895901,0.14174079416798227,0.6095332911362731
219,3,8,0,15,4,3,-1.0,1.0743,1.437187988585904,2.25,2.0,2.3408,0.30000000000000004,3,0.0,0.5025906735751295,2.421078325016272,12.0,8.349638387812572,-10,1.4145020424445183,2.013888888888889,1.0277777777777777,0.9861111111111112,13.611111111111112,5.194444444444444,3.25,9.875,0.6949989676110835,0.7361,0.7109,0.6849,0.5025906735751295,0.7539054024734214,2.2633,2.201615522315061,2.1399310446301216,1,17,Tottenham,1.33,5.5,11.0,,,,1.33,5.25,9.5,42.0,20.0,1.5,2.28,1.63,1.33,1.92,1.94,5.28,9.98,2.4,1.67,1.37,1.96,1.99,5.69,11.07,39.0,-1.0,0.1717,0.1816,0.191,0.1593621175960078,07/04/18,E0,0,2,1,A,-1.0941907476151849,,,,-1,0.5,6,19,0.3782,0,10,4,0,0,D,4,0.94,0.0775,0.34299724097071915,-1.5,-3.0,1.3539,-1.0,0,1.0,0.49740932642487046,0.41955955738771966,1.0,2.9154753465943113,1,0.7302857303119124,0.9305555555555555,-0.4444444444444444,1.375,10.75,3.5,5.277777777777778,13.611111111111112,1.2869320467619083,0.0922,0.1075,0.124,0.49740932642487046,0.08673247993057062,0.6578,0.719504990370363,0.781209980740726,-1.5,0,14,Stoke,1.35,5.3,8.0,1.3,5.2,10.0,1.1755485893416928,10.8871473354232,3.7648902821316614,1.5391849529780564,13.652037617554859,4.623824451410658,0.5589,0.5589,0.5589,0.6299999999999999,0.5831202046035805,1.34,1.3,6.15,11.3,5.54,11.07,G Scott,-1,,,,,,,0.4411,0.4411,0.4411,-1.0,0.41687979539641945,1.33,5.5,10.5,1.33,5.0,11.0,32,0.034042537003337724,0.039072025,0.04756753000000001,0.057300500000000004,18,-1.6055000000000001,0.707935,2.7647507,2.0568156,-0.5568156242370605,1.1003490512271772,0.9116146718972525,-0.18873437932992465,1.6887343793299245,0.70648897,1.7902377,1.0837487,0.4162513017654419,0.5160566856194353,0.68021914014719,0.20975426549840562,0.11002659435440452,0.7436542,0.1821774,0.07416845,0.050963428,0.22228488,0.7267516,0.05718282489671563,0.035607075890467244,0.03863095525850281,0.07838615778542013,0.20473884779588578,0.7168749857263501,0.04315207925888765
220,1,12,0,7,4,2,0.8899999999999999,1.0713,2.029633254984492,1.25,1.0,1.297,2.55,3,1.0,0.5090909090909091,1.1315035633199946,10.0,4.926998498591513,1,0.8358447539331474,1.0416666666666667,0.19444444444444442,0.8472222222222222,9.347222222222221,2.9444444444444446,3.8333333333333335,14.597222222222221,0.8500788764605406,0.4086,0.3688,0.3319,0.5090909090909091,0.2760390112933219,1.1561,1.134747927396969,1.1133958547939378,1,11,Burnley,3.39,3.2,2.39,,,,3.4,3.2,2.25,42.0,20.0,-0.25,1.59,2.36,3.36,1.89,1.96,3.15,2.33,1.63,2.49,3.55,1.94,2.0,3.3,2.43,39.0,-1.0,0.2981,0.2901,0.2802,0.30338652944002875,07/04/18,E0,0,2,1,A,-1.038501695286601,,,,-1,-1.25,11,18,0.3729,0,14,5,0,0,D,2,-1.0,0.1409,0.9911315596978911,-0.25,0.0,1.63,-1.0,0,0.0,0.49090909090909085,1.5651099072399766,4.0,4.035791173090329,-10,0.9394866020901832,1.611111111111111,0.055555555555555546,1.5555555555555556,13.208333333333334,3.875,4.291666666666667,10.847222222222221,1.1306615074548318,0.2933,0.3412,0.3879,0.49090909090909085,0.42057445926664927,0.9316,1.0797527435250633,1.227905487050127,0.25,0,6,Watford,3.15,3.3,2.3,3.3,3.1,2.25,1.178125,10.9,3.765625,1.5375000000000003,13.640625,4.621875,0.347,0.3812,0.4149,1.3599999999999999,0.4025316455696203,3.49,3.55,3.23,2.33,3.05,2.32,P Tierney,-1,,,,,,,0.653,0.6188,0.5851,-1.0,0.5974683544303797,3.5,3.2,2.38,3.3,3.1,2.38,33,0.3505011944782926,0.21788942499999997,0.257478565,0.29841201,18,-0.22449999999999992,1.3687521,0.9888512,-0.37990093,0.12990093231201172,1.100509494693158,0.9049915552951868,-0.19551793939797113,-0.05448206060202887,1.3214234,0.85229063,-0.46913278,0.21913278102874756,0.09818388424624347,0.30489456837324913,0.2971178121927311,0.3979876194340198,0.29992902,0.22705993,0.47301102,0.4380873,0.27338794,0.28852478,0.3207828531498849,0.3569193767315437,0.34905876539530256,0.43636198354900574,0.2658552271645245,0.2977827892864698,0.3417603958545567
